id_leitura,id_sensor,id_peca,sensor_tipo,leitura_data_hora,tempo_uso,ciclos,temperatura,vibracao,falha,risco_falha
1602,3,2,temperatura,2025-08-25 00:55:33.578802,178.82,329,71.49,5.195,1,alto
1603,3,2,temperatura,2025-08-25 01:25:33.578802,179.42,331,68.88,5.769,0,alto
1604,3,2,temperatura,2025-08-25 01:55:33.578802,180.0,331,69.72,5.424,0,alto
1605,3,2,temperatura,2025-08-25 02:25:33.578802,180.4,331,69.77,5.964,0,alto
1606,3,2,temperatura,2025-08-25 02:55:33.578802,181.0,334,72.85,5.461,0,alto
1607,3,2,temperatura,2025-08-25 03:25:33.578802,181.23,336,74.34,5.506,0,alto
1608,3,2,temperatura,2025-08-25 03:55:33.578802,181.53,337,72.71,5.36,0,alto
1609,3,2,temperatura,2025-08-25 04:25:33.578802,182.44,339,73.9,5.459,0,alto
1610,3,2,temperatura,2025-08-25 04:55:33.578802,183.24,339,70.84,5.405,0,alto
1611,3,2,temperatura,2025-08-25 05:25:33.578802,183.78,339,77.49,5.898,0,alto
1612,3,2,temperatura,2025-08-25 05:55:33.578802,184.4,340,72.07,5.283,0,alto
1613,3,2,temperatura,2025-08-25 06:25:33.578802,184.89,340,75.53,5.825,0,alto
1614,3,2,temperatura,2025-08-25 06:55:33.578802,185.68,343,75.14,5.85,0,alto
1615,3,2,temperatura,2025-08-25 07:25:33.578802,186.51,347,74.52,6.01,0,alto
1616,3,2,temperatura,2025-08-25 07:55:33.578802,187.32,348,74.15,5.691,0,alto
1617,3,2,temperatura,2025-08-25 08:25:33.578802,188.1,348,71.67,5.435,1,alto
1618,3,2,temperatura,2025-08-25 08:55:33.578802,188.46,349,72.24,5.657,0,alto
1619,3,2,temperatura,2025-08-25 09:25:33.578802,188.93,352,73.83,5.863,1,alto
1620,3,2,temperatura,2025-08-25 09:55:33.578802,189.51,353,73.52,5.746,0,alto
1621,3,2,temperatura,2025-08-25 10:25:33.578802,189.97,355,69.58,5.829,0,alto
1622,3,2,temperatura,2025-08-25 10:55:33.578802,190.78,356,66.58,6.093,0,alto
1623,3,2,temperatura,2025-08-25 11:25:33.578802,191.24,356,66.98,5.904,0,alto
1624,3,2,temperatura,2025-08-25 11:55:33.578802,191.55,356,70.68,5.813,0,alto
1625,3,2,temperatura,2025-08-25 12:25:33.578802,192.07,358,65.03,5.315,0,alto
1626,3,2,temperatura,2025-08-25 12:55:33.578802,193.06,359,65.15,5.597,0,alto
1627,3,2,temperatura,2025-08-25 13:25:33.578802,193.44,360,66.89,5.7,0,alto
1628,3,2,temperatura,2025-08-25 13:55:33.578802,194.13,360,62.47,5.318,0,alto
1629,3,2,temperatura,2025-08-25 14:25:33.578802,194.67,363,62.26,5.55,1,alto
1630,3,2,temperatura,2025-08-25 14:55:33.578802,194.93,364,63.2,5.767,1,alto
1631,3,2,temperatura,2025-08-25 15:25:33.578802,195.52,364,64.16,5.816,0,alto
1632,3,2,temperatura,2025-08-25 15:55:33.578802,196.28,365,59.35,5.983,0,alto
1633,3,2,temperatura,2025-08-25 16:25:33.578802,196.89,365,62.55,5.815,0,alto
1634,3,2,temperatura,2025-08-25 16:55:33.578802,197.79,365,59.21,5.941,0,alto
1635,3,2,temperatura,2025-08-25 17:25:33.578802,198.22,365,57.91,5.781,0,alto
1636,3,2,temperatura,2025-08-25 17:55:33.578802,198.49,367,59.87,5.905,0,alto
1637,3,2,temperatura,2025-08-25 18:25:33.578802,199.44,367,57.42,6.022,0,alto
1638,3,2,temperatura,2025-08-25 18:55:33.578802,199.94,367,60.55,6.285,0,alto
1639,3,2,temperatura,2025-08-25 19:25:33.578802,200.6,368,65.7,5.8,0,alto
1640,3,2,temperatura,2025-08-25 19:55:33.578802,201.44,369,62.5,5.98,0,alto
1641,3,2,temperatura,2025-08-25 20:25:33.578802,201.9,369,60.89,6.168,0,alto
1642,3,2,temperatura,2025-08-25 20:55:33.578802,202.67,371,63.68,5.608,0,alto
1643,3,2,temperatura,2025-08-25 21:25:33.578802,202.98,374,60.9,6.479,1,alto
1644,3,2,temperatura,2025-08-25 21:55:33.578802,203.41,376,62.08,6.286,0,alto
1645,3,2,temperatura,2025-08-25 22:25:33.578802,203.73,377,64.26,5.571,0,alto
1646,3,2,temperatura,2025-08-25 22:55:33.578802,204.57,377,65.56,6.104,0,alto
1647,3,2,temperatura,2025-08-25 23:25:33.578802,204.95,377,64.11,5.876,0,alto
1648,3,2,temperatura,2025-08-25 23:55:33.578802,205.73,377,66.95,5.929,0,alto
1649,3,2,temperatura,2025-08-26 00:25:33.578802,206.68,379,68.33,6.135,0,alto
1650,3,2,temperatura,2025-08-26 00:55:33.578802,207.3,379,72.41,6.32,0,alto
1651,3,2,temperatura,2025-08-26 01:25:33.578802,207.94,381,68.33,5.955,0,alto
1652,3,2,temperatura,2025-08-26 01:55:33.578802,208.5,384,69.14,5.974,0,alto
1653,3,2,temperatura,2025-08-26 02:25:33.578802,208.97,386,72.86,6.193,0,alto
1654,3,2,temperatura,2025-08-26 02:55:33.578802,209.55,386,75.43,6.251,0,alto
1655,3,2,temperatura,2025-08-26 03:25:33.578802,210.23,386,75.08,5.867,0,alto
1656,3,2,temperatura,2025-08-26 03:55:33.578802,211.22,386,75.26,6.564,0,alto
1657,3,2,temperatura,2025-08-26 04:25:33.578802,212.17,388,74.72,5.992,0,alto
1658,3,2,temperatura,2025-08-26 04:55:33.578802,213.06,388,76.84,6.407,0,alto
1659,3,2,temperatura,2025-08-26 05:25:33.578802,213.97,391,77.38,6.3,0,alto
1660,3,2,temperatura,2025-08-26 05:55:33.578802,214.54,392,75.54,6.35,0,alto
1661,3,2,temperatura,2025-08-26 06:25:33.578802,215.27,393,74.27,6.056,0,alto
1662,3,2,temperatura,2025-08-26 06:55:33.578802,216.18,394,74.14,5.797,0,alto
1663,3,2,temperatura,2025-08-26 07:25:33.578802,216.7,395,77.12,6.233,0,alto
1664,3,2,temperatura,2025-08-26 07:55:33.578802,217.67,396,72.35,6.251,1,alto
1665,3,2,temperatura,2025-08-26 08:25:33.578802,218.2,397,77.6,6.026,0,alto
1666,3,2,temperatura,2025-08-26 08:55:33.578802,218.88,397,73.11,6.505,0,alto
1667,3,2,temperatura,2025-08-26 09:25:33.578802,219.65,397,73.74,6.274,0,alto
1668,3,2,temperatura,2025-08-26 09:55:33.578802,220.61,399,73.63,6.104,0,alto
1669,3,2,temperatura,2025-08-26 10:25:33.578802,221.01,401,70.23,6.464,0,alto
1670,3,2,temperatura,2025-08-26 10:55:33.578802,221.8,402,69.67,6.485,0,alto
1671,3,2,temperatura,2025-08-26 11:25:33.578802,222.42,404,69.74,6.167,0,alto
1672,3,2,temperatura,2025-08-26 11:55:33.578802,222.83,405,66.94,6.663,0,alto
1673,3,2,temperatura,2025-08-26 12:25:33.578802,223.66,405,65.54,6.928,0,alto
1674,3,2,temperatura,2025-08-26 12:55:33.578802,224.3,406,64.69,6.107,0,alto
1675,3,2,temperatura,2025-08-26 13:25:33.578802,225.03,406,67.65,6.344,0,alto
1676,3,2,temperatura,2025-08-26 13:55:33.578802,225.48,407,65.26,6.484,0,alto
1677,3,2,temperatura,2025-08-26 14:25:33.578802,226.07,410,62.26,6.986,0,alto
1678,3,2,temperatura,2025-08-26 14:55:33.578802,226.76,410,64.48,6.243,0,alto
1679,3,2,temperatura,2025-08-26 15:25:33.578802,227.29,411,60.9,6.202,0,alto
1680,3,2,temperatura,2025-08-26 15:55:33.578802,227.65,412,58.13,6.208,0,alto
1681,3,2,temperatura,2025-08-26 16:25:33.578802,228.61,412,62.44,6.765,0,alto
1682,3,2,temperatura,2025-08-26 16:55:33.578802,229.22,412,63.81,6.291,0,alto
1683,3,2,temperatura,2025-08-26 17:25:33.578802,230.01,413,61.65,6.27,0,alto
1684,3,2,temperatura,2025-08-26 17:55:33.578802,230.54,413,57.17,6.548,0,alto
1685,3,2,temperatura,2025-08-26 18:25:33.578802,231.02,415,60.6,6.58,0,alto
1686,3,2,temperatura,2025-08-26 18:55:33.578802,231.55,415,60.34,6.779,0,alto
1687,3,2,temperatura,2025-08-26 19:25:33.578802,232.08,418,61.86,6.549,0,alto
1688,3,2,temperatura,2025-08-26 19:55:33.578802,232.71,419,60.12,6.6,0,alto
1689,3,2,temperatura,2025-08-26 20:25:33.578802,233.35,419,61.62,6.521,1,alto
1690,3,2,temperatura,2025-08-26 20:55:33.578802,233.95,422,60.37,6.238,0,alto
1691,3,2,temperatura,2025-08-26 21:25:33.578802,234.25,422,64.11,6.519,0,alto
1692,3,2,temperatura,2025-08-26 21:55:33.578802,234.85,425,62.11,6.601,0,alto
1693,3,2,temperatura,2025-08-26 22:25:33.578802,235.18,425,66.32,6.479,0,alto
1694,3,2,temperatura,2025-08-26 22:55:33.578802,235.49,426,65.18,6.206,0,alto
1695,3,2,temperatura,2025-08-26 23:25:33.578802,236.43,429,61.94,6.335,0,alto
1696,3,2,temperatura,2025-08-26 23:55:33.578802,237.12,430,70.09,6.622,0,alto
1697,3,2,temperatura,2025-08-27 00:25:33.578802,237.84,431,70.62,6.878,0,alto
1698,3,2,temperatura,2025-08-27 00:55:33.578802,238.36,432,73.22,7.076,0,alto
1699,3,2,temperatura,2025-08-27 01:25:33.578802,239.29,433,68.05,6.626,0,alto
1700,3,2,temperatura,2025-08-27 01:55:33.578802,240.0,433,71.6,6.503,0,alto
1701,3,2,temperatura,2025-08-27 02:25:33.578802,240.82,434,73.93,6.604,1,alto
1702,3,2,temperatura,2025-08-27 02:55:33.578802,241.31,436,75.54,6.448,0,alto
1703,3,2,temperatura,2025-08-27 03:25:33.578802,242.28,437,72.62,6.924,0,alto
1704,3,2,temperatura,2025-08-27 03:55:33.578802,243.14,437,76.66,7.274,0,alto
1705,3,2,temperatura,2025-08-27 04:25:33.578802,244.02,439,75.37,6.585,0,alto
1706,3,2,temperatura,2025-08-27 04:55:33.578802,244.36,440,73.43,6.467,0,alto
1707,3,2,temperatura,2025-08-27 05:25:33.578802,244.77,441,75.66,7.026,0,alto
1708,3,2,temperatura,2025-08-27 05:55:33.578802,245.2,444,78.06,6.868,0,alto
1709,3,2,temperatura,2025-08-27 06:25:33.578802,245.62,445,73.84,6.881,0,alto
1710,3,2,temperatura,2025-08-27 06:55:33.578802,246.5,446,78.1,7.21,0,alto
1711,3,2,temperatura,2025-08-27 07:25:33.578802,246.73,447,77.16,6.477,0,alto
1712,3,2,temperatura,2025-08-27 07:55:33.578802,246.99,448,75.76,6.476,0,alto
1713,3,2,temperatura,2025-08-27 08:25:33.578802,247.41,449,72.73,6.793,0,alto
1714,3,2,temperatura,2025-08-27 08:55:33.578802,247.77,451,72.22,6.86,0,alto
1715,3,2,temperatura,2025-08-27 09:25:33.578802,248.16,452,73.54,6.764,1,alto
1716,3,2,temperatura,2025-08-27 09:55:33.578802,248.99,453,71.41,7.483,0,alto
1717,3,2,temperatura,2025-08-27 10:25:33.578802,249.64,455,71.93,6.805,0,alto
1718,3,2,temperatura,2025-08-27 10:55:33.578802,249.85,455,73.19,6.748,1,alto
1719,3,2,temperatura,2025-08-27 11:25:33.578802,250.39,455,70.06,6.924,0,alto
1720,3,2,temperatura,2025-08-27 11:55:33.578802,250.92,456,68.99,7.146,0,alto
1721,3,2,temperatura,2025-08-27 12:25:33.578802,251.21,457,67.95,6.729,0,alto
1722,3,2,temperatura,2025-08-27 12:55:33.578802,251.95,458,69.31,6.888,0,alto
1723,3,2,temperatura,2025-08-27 13:25:33.578802,252.71,459,68.85,7.188,0,alto
1724,3,2,temperatura,2025-08-27 13:55:33.578802,253.49,462,66.36,7.221,0,alto
1725,3,2,temperatura,2025-08-27 14:25:33.578802,254.27,462,64.99,7.023,0,alto
1726,3,2,temperatura,2025-08-27 14:55:33.578802,254.47,465,64.38,7.584,0,alto
1727,3,2,temperatura,2025-08-27 15:25:33.578802,255.43,466,65.86,7.492,0,alto
1728,3,2,temperatura,2025-08-27 15:55:33.578802,256.29,468,63.58,6.663,0,alto
1729,3,2,temperatura,2025-08-27 16:25:33.578802,257.21,469,65.01,6.608,0,alto
1730,3,2,temperatura,2025-08-27 16:55:33.578802,257.42,470,61.17,7.235,0,alto
1731,3,2,temperatura,2025-08-27 17:25:33.578802,258.37,471,59.32,7.394,0,alto
1732,3,2,temperatura,2025-08-27 17:55:33.578802,259.22,473,60.47,7.015,0,alto
1733,3,2,temperatura,2025-08-27 18:25:33.578802,260.09,473,60.73,6.958,0,alto
1734,3,2,temperatura,2025-08-27 18:55:33.578802,260.36,474,64.82,6.885,1,alto
1735,3,2,temperatura,2025-08-27 19:25:33.578802,261.15,475,63.6,6.813,0,alto
1736,3,2,temperatura,2025-08-27 19:55:33.578802,262.12,476,61.61,7.406,0,alto
1737,3,2,temperatura,2025-08-27 20:25:33.578802,262.86,476,64.79,7.038,0,alto
1738,3,2,temperatura,2025-08-27 20:55:33.578802,263.52,476,63.8,7.218,0,alto
1739,3,2,temperatura,2025-08-27 21:25:33.578802,264.48,477,67.78,6.703,0,alto
1740,3,2,temperatura,2025-08-27 21:55:33.578802,265.03,480,65.12,7.426,0,alto
1741,3,2,temperatura,2025-08-27 22:25:33.578802,265.71,480,63.9,7.333,0,alto
1742,3,2,temperatura,2025-08-27 22:55:33.578802,266.29,481,67.34,6.861,0,alto
1743,3,2,temperatura,2025-08-27 23:25:33.578802,267.24,482,68.13,7.278,0,alto
1744,3,2,temperatura,2025-08-27 23:55:33.578802,267.5,483,67.36,7.221,0,alto
1745,3,2,temperatura,2025-08-28 00:25:33.578802,268.1,484,71.9,7.119,0,alto
1746,3,2,temperatura,2025-08-28 00:55:33.578802,268.85,485,74.47,6.519,0,alto
1747,3,2,temperatura,2025-08-28 01:25:33.578802,269.68,487,70.92,7.098,0,alto
1748,3,2,temperatura,2025-08-28 01:55:33.578802,270.35,489,75.67,7.353,0,alto
1749,3,2,temperatura,2025-08-28 02:25:33.578802,271.28,490,73.74,7.157,0,alto
1750,3,2,temperatura,2025-08-28 02:55:33.578802,272.23,491,75.62,7.256,0,alto
1751,3,2,temperatura,2025-08-28 03:25:33.578802,272.48,493,76.15,7.694,0,alto
1752,3,2,temperatura,2025-08-28 03:55:33.578802,273.0,494,76.96,7.311,0,alto
1753,3,2,temperatura,2025-08-28 04:25:33.578802,273.22,494,78.35,6.809,1,alto
1754,3,2,temperatura,2025-08-28 04:55:33.578802,273.68,499,76.04,7.307,0,alto
1755,3,2,temperatura,2025-08-28 05:25:33.578802,274.31,501,80.47,7.392,0,alto
1756,3,2,temperatura,2025-08-28 05:55:33.578802,275.24,503,79.17,7.18,0,alto
1757,3,2,temperatura,2025-08-28 06:25:33.578802,276.12,505,79.76,7.588,0,alto
1758,3,2,temperatura,2025-08-28 06:55:33.578802,276.42,507,76.69,7.048,1,alto
1759,3,2,temperatura,2025-08-28 07:25:33.578802,276.7,510,75.79,7.391,0,alto
1760,3,2,temperatura,2025-08-28 07:55:33.578802,277.37,511,79.51,7.07,0,alto
1761,3,2,temperatura,2025-08-28 08:25:33.578802,277.99,513,74.76,7.378,0,alto
1762,3,2,temperatura,2025-08-28 08:55:33.578802,278.41,513,76.45,7.636,0,alto
1763,3,2,temperatura,2025-08-28 09:25:33.578802,279.33,518,77.29,7.444,0,alto
1764,3,2,temperatura,2025-08-28 09:55:33.578802,280.27,519,74.41,7.447,0,alto
1765,3,2,temperatura,2025-08-28 10:25:33.578802,280.79,521,75.84,7.521,1,alto
1766,3,2,temperatura,2025-08-28 10:55:33.578802,281.7,522,72.29,7.55,0,alto
1767,3,2,temperatura,2025-08-28 11:25:33.578802,282.21,522,69.47,7.712,0,alto
1768,3,2,temperatura,2025-08-28 11:55:33.578802,283.0,522,71.43,7.725,0,alto
1769,3,2,temperatura,2025-08-28 12:25:33.578802,283.58,522,70.08,7.914,0,alto
1770,3,2,temperatura,2025-08-28 12:55:33.578802,283.88,522,73.54,7.605,0,alto
1771,3,2,temperatura,2025-08-28 13:25:33.578802,284.82,523,66.04,7.165,0,alto
1772,3,2,temperatura,2025-08-28 13:55:33.578802,285.38,523,66.35,7.803,0,alto
1773,3,2,temperatura,2025-08-28 14:25:33.578802,286.17,525,64.64,7.943,0,alto
1774,3,2,temperatura,2025-08-28 14:55:33.578802,286.66,527,64.92,8.233,0,alto
1775,3,2,temperatura,2025-08-28 15:25:33.578802,286.88,527,64.15,7.984,0,alto
1776,3,2,temperatura,2025-08-28 15:55:33.578802,287.16,530,62.33,7.51,1,alto
1777,3,2,temperatura,2025-08-28 16:25:33.578802,287.76,531,64.28,7.691,1,alto
1778,3,2,temperatura,2025-08-28 16:55:33.578802,288.51,531,62.71,7.587,0,alto
1779,3,2,temperatura,2025-08-28 17:25:33.578802,288.98,532,65.31,7.563,0,alto
1780,3,2,temperatura,2025-08-28 17:55:33.578802,289.73,533,61.66,7.65,1,alto
1781,3,2,temperatura,2025-08-28 18:25:33.578802,290.49,534,66.25,8.014,0,alto
1782,3,2,temperatura,2025-08-28 18:55:33.578802,291.26,535,63.6,7.309,0,alto
1783,3,2,temperatura,2025-08-28 19:25:33.578802,291.85,536,65.73,7.467,0,alto
1784,3,2,temperatura,2025-08-28 19:55:33.578802,292.78,536,64.12,8.037,0,alto
1785,3,2,temperatura,2025-08-28 20:25:33.578802,293.37,538,63.1,8.109,0,alto
1786,3,2,temperatura,2025-08-28 20:55:33.578802,293.93,539,64.72,7.592,0,alto
1787,3,2,temperatura,2025-08-28 21:25:33.578802,294.29,540,63.49,8.177,0,alto
1788,3,2,temperatura,2025-08-28 21:55:33.578802,294.74,541,66.66,8.018,0,alto
1789,3,2,temperatura,2025-08-28 22:25:33.578802,294.97,544,68.11,7.718,0,alto
1790,3,2,temperatura,2025-08-28 22:55:33.578802,295.68,545,68.89,7.189,0,alto
1791,3,2,temperatura,2025-08-28 23:25:33.578802,296.08,548,72.25,7.394,0,alto
1792,3,2,temperatura,2025-08-28 23:55:33.578802,296.52,552,70.66,7.663,1,alto
1793,3,2,temperatura,2025-08-29 00:25:33.578802,297.34,552,68.59,8.03,1,alto
1794,3,2,temperatura,2025-08-29 00:55:33.578802,297.8,553,79.43,8.04,0,alto
1795,3,2,temperatura,2025-08-29 01:25:33.578802,298.19,554,72.82,7.741,0,alto
1796,3,2,temperatura,2025-08-29 01:55:33.578802,298.53,557,76.78,7.813,0,alto
1797,3,2,temperatura,2025-08-29 02:25:33.578802,299.35,558,73.24,7.877,0,alto
1798,3,2,temperatura,2025-08-29 02:55:33.578802,299.65,559,77.2,7.838,1,alto
1799,3,2,temperatura,2025-08-29 03:25:33.578802,300.22,560,76.06,7.944,0,alto
1800,3,2,temperatura,2025-08-29 03:55:33.578802,300.82,562,73.03,7.91,0,alto
1801,3,2,temperatura,2025-08-29 04:25:33.578802,301.57,564,78.12,7.515,0,alto
1802,3,2,temperatura,2025-08-29 04:55:33.578802,302.28,564,78.91,7.892,0,alto
1803,3,2,temperatura,2025-08-29 05:25:33.578802,303.13,565,78.87,7.954,1,alto
1804,3,2,temperatura,2025-08-29 05:55:33.578802,303.36,565,79.8,8.21,0,alto
1805,3,2,temperatura,2025-08-29 06:25:33.578802,303.8,567,78.85,7.767,1,alto
1806,3,2,temperatura,2025-08-29 06:55:33.578802,304.22,567,79.29,8.032,0,alto
1807,3,2,temperatura,2025-08-29 07:25:33.578802,304.54,568,79.17,8.129,0,alto
1808,3,2,temperatura,2025-08-29 07:55:33.578802,304.97,570,78.38,7.962,1,alto
1809,3,2,temperatura,2025-08-29 08:25:33.578802,305.42,570,77.59,7.568,0,alto
1810,3,2,temperatura,2025-08-29 08:55:33.578802,306.04,570,75.63,8.268,0,alto
1811,3,2,temperatura,2025-08-29 09:25:33.578802,306.77,570,77.56,8.213,0,alto
1812,3,2,temperatura,2025-08-29 09:55:33.578802,307.27,570,75.14,8.091,0,alto
1813,3,2,temperatura,2025-08-29 10:25:33.578802,308.05,571,74.09,8.058,0,alto
1814,3,2,temperatura,2025-08-29 10:55:33.578802,308.52,573,74.71,7.615,0,alto
1815,3,2,temperatura,2025-08-29 11:25:33.578802,308.95,573,73.16,8.26,1,alto
1816,3,2,temperatura,2025-08-29 11:55:33.578802,309.58,573,70.5,8.448,0,alto
1817,3,2,temperatura,2025-08-29 12:25:33.578802,309.8,573,72.97,7.801,1,alto
1818,3,2,temperatura,2025-08-29 12:55:33.578802,310.07,574,67.56,8.422,0,alto
1819,3,2,temperatura,2025-08-29 13:25:33.578802,310.6,576,66.87,8.382,0,alto
1820,3,2,temperatura,2025-08-29 13:55:33.578802,311.55,578,69.01,7.833,1,alto
1821,3,2,temperatura,2025-08-29 14:25:33.578802,312.33,578,70.1,8.031,0,alto
1822,3,2,temperatura,2025-08-29 14:55:33.578802,312.6,579,65.12,7.788,0,alto
1823,3,2,temperatura,2025-08-29 15:25:33.578802,313.48,580,66.23,8.136,0,alto
1824,3,2,temperatura,2025-08-29 15:55:33.578802,314.26,582,62.77,8.281,0,alto
1825,3,2,temperatura,2025-08-29 16:25:33.578802,314.95,584,62.79,7.854,0,alto
1826,3,2,temperatura,2025-08-29 16:55:33.578802,315.81,586,66.18,8.299,0,alto
1827,3,2,temperatura,2025-08-29 17:25:33.578802,316.33,588,64.59,8.375,0,alto
1828,3,2,temperatura,2025-08-29 17:55:33.578802,316.71,588,65.95,8.384,0,alto
1829,3,2,temperatura,2025-08-29 18:25:33.578802,317.32,589,65.88,8.346,0,alto
1830,3,2,temperatura,2025-08-29 18:55:33.578802,317.96,592,60.37,7.942,0,alto
1831,3,2,temperatura,2025-08-29 19:25:33.578802,318.59,593,62.32,8.231,0,alto
1832,3,2,temperatura,2025-08-29 19:55:33.578802,319.24,594,65.43,8.362,0,alto
1833,3,2,temperatura,2025-08-29 20:25:33.578802,320.2,595,62.48,8.656,0,alto
1834,3,2,temperatura,2025-08-29 20:55:33.578802,321.12,595,64.34,8.305,0,alto
1835,3,2,temperatura,2025-08-29 21:25:33.578802,322.02,599,69.62,8.434,0,alto
1836,3,2,temperatura,2025-08-29 21:55:33.578802,322.86,601,66.96,8.112,0,alto
1837,3,2,temperatura,2025-08-29 22:25:33.578802,323.82,601,70.18,8.071,0,alto
1838,3,2,temperatura,2025-08-29 22:55:33.578802,324.1,602,69.84,8.046,0,alto
1839,3,2,temperatura,2025-08-29 23:25:33.578802,324.51,604,69.71,8.273,0,alto
1840,3,2,temperatura,2025-08-29 23:55:33.578802,325.11,605,69.0,8.905,0,alto
1841,3,2,temperatura,2025-08-30 00:25:33.578802,325.98,606,73.49,8.304,1,alto
1842,3,2,temperatura,2025-08-30 00:55:33.578802,326.59,607,76.75,8.507,1,alto
1843,3,2,temperatura,2025-08-30 01:25:33.578802,327.39,608,73.98,8.57,0,alto
1844,3,2,temperatura,2025-08-30 01:55:33.578802,327.7,608,76.23,8.163,0,alto
1845,3,2,temperatura,2025-08-30 02:25:33.578802,328.1,608,74.27,8.333,0,alto
1846,3,2,temperatura,2025-08-30 02:55:33.578802,328.88,610,76.63,8.614,0,alto
1847,3,2,temperatura,2025-08-30 03:25:33.578802,329.22,613,79.18,8.578,0,alto
1848,3,2,temperatura,2025-08-30 03:55:33.578802,329.7,613,80.52,7.979,0,alto
1849,3,2,temperatura,2025-08-30 04:25:33.578802,330.11,615,80.69,8.638,1,alto
1850,3,2,temperatura,2025-08-30 04:55:33.578802,330.59,617,76.41,8.364,1,alto
1851,3,2,temperatura,2025-08-30 05:25:33.578802,331.36,620,79.51,8.389,0,alto
1852,3,2,temperatura,2025-08-30 05:55:33.578802,331.85,621,78.7,8.631,0,alto
1853,3,2,temperatura,2025-08-30 06:25:33.578802,332.49,622,79.86,8.923,0,alto
1854,3,2,temperatura,2025-08-30 06:55:33.578802,332.77,624,80.05,8.501,0,alto
1855,3,2,temperatura,2025-08-30 07:25:33.578802,333.62,626,81.89,8.864,0,alto
1856,3,2,temperatura,2025-08-30 07:55:33.578802,334.11,626,80.07,8.216,0,alto
1857,3,2,temperatura,2025-08-30 08:25:33.578802,334.83,629,81.56,8.628,0,alto
1858,3,2,temperatura,2025-08-30 08:55:33.578802,335.61,629,77.1,8.471,0,alto
1859,3,2,temperatura,2025-08-30 09:25:33.578802,335.98,630,75.06,8.685,0,alto
1860,3,2,temperatura,2025-08-30 09:55:33.578802,336.89,630,79.4,8.554,0,alto
1861,3,2,temperatura,2025-08-30 10:25:33.578802,337.58,632,76.66,8.308,0,alto
1862,3,2,temperatura,2025-08-30 10:55:33.578802,338.12,632,73.57,8.43,0,alto
1863,3,2,temperatura,2025-08-30 11:25:33.578802,338.47,636,74.7,8.256,0,alto
1864,3,2,temperatura,2025-08-30 11:55:33.578802,339.42,637,74.41,8.357,0,alto
1865,3,2,temperatura,2025-08-30 12:25:33.578802,340.23,638,72.1,8.819,0,alto
1866,3,2,temperatura,2025-08-30 12:55:33.578802,340.59,641,69.57,8.649,0,alto
1867,3,2,temperatura,2025-08-30 13:25:33.578802,341.06,641,69.1,8.776,0,alto
1868,3,2,temperatura,2025-08-30 13:55:33.578802,341.91,642,69.5,9.188,0,alto
1869,3,2,temperatura,2025-08-30 14:25:33.578802,342.67,646,68.49,8.681,0,alto
1870,3,2,temperatura,2025-08-30 14:55:33.578802,343.48,647,69.54,8.928,1,alto
1871,3,2,temperatura,2025-08-30 15:25:33.578802,344.03,648,66.18,8.788,0,alto
1872,3,2,temperatura,2025-08-30 15:55:33.578802,344.81,649,64.37,9.485,0,alto
1873,3,2,temperatura,2025-08-30 16:25:33.578802,345.32,650,70.28,8.05,1,alto
1874,3,2,temperatura,2025-08-30 16:55:33.578802,345.69,653,65.62,8.638,0,alto
1875,3,2,temperatura,2025-08-30 17:25:33.578802,346.39,653,66.6,8.992,0,alto
1876,3,2,temperatura,2025-08-30 17:55:33.578802,347.37,655,65.98,8.66,0,alto
1877,3,2,temperatura,2025-08-30 18:25:33.578802,347.82,656,65.44,8.999,0,alto
1878,3,2,temperatura,2025-08-30 18:55:33.578802,348.39,656,64.9,8.851,0,alto
1879,3,2,temperatura,2025-08-30 19:25:33.578802,349.13,663,60.62,9.111,0,alto
1880,3,2,temperatura,2025-08-30 19:55:33.578802,349.76,665,64.23,8.626,0,alto
1881,3,2,temperatura,2025-08-30 20:25:33.578802,350.64,666,67.32,8.968,0,alto
1882,3,2,temperatura,2025-08-30 20:55:33.578802,351.45,667,62.54,9.056,0,alto
1883,3,2,temperatura,2025-08-30 21:25:33.578802,351.69,667,68.34,8.976,0,alto
1884,3,2,temperatura,2025-08-30 21:55:33.578802,352.69,669,70.3,9.0,0,alto
1885,3,2,temperatura,2025-08-30 22:25:33.578802,353.49,669,71.56,9.276,0,alto
1886,3,2,temperatura,2025-08-30 22:55:33.578802,354.38,669,72.15,8.568,0,alto
1887,3,2,temperatura,2025-08-30 23:25:33.578802,355.11,669,73.84,9.03,0,alto
1888,3,2,temperatura,2025-08-30 23:55:33.578802,355.99,670,76.08,8.713,0,alto
